,type_name,time,temp,wet,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz,lat,lon,batt_v
756,TEMP+IMUx3,165.0,17.4921875,1.0,0.06591796875,1.193359375,-0.038818359375,-0.15,-0.15,-0.15,12.176513671875,-13.23699951171875,12.73345947265625,,,3.918
758,TEMP+IMUx3,166.0,17.4921875,1.0,0.027587890625,0.80078125,-0.0244140625,-0.15,-0.15,-0.15,-28.9764404296875,-11.1083984375,-0.52642822265625,,,3.918
713,TEMP+IMUx3,167.0,17.4375,1.0,0.041259765625,0.99658203125,-0.00048828125,-0.15,-0.15,-0.15,8.14056396484375,-6.5765380859375,-4.55474853515625,,,
714,TEMP+IMUx3,168.0,17.5078125,1.0,0.045654296875,1.072265625,-0.025146484375,-0.15,-0.15,-0.15,18.40972900390625,1.2969970703125,7.50732421875,,,
715,TEMP+IMUx3,169.0,17.484375,1.0,0.046875,0.99462890625,-0.09033203125,-0.15,-0.15,-0.15,-5.83648681640625,-6.49261474609375,11.74163818359375,,,
716,TEMP+IMUx3,170.0,17.5546875,1.0,0.048095703125,0.991943359375,-0.062744140625,-0.15,-0.15,-0.15,-10.589599609375,-4.52423095703125,0.8087158203125,,,
717,TEMP+IMUx3,171.0,17.5,1.0,0.05126953125,1.0068359375,-0.126953125,-0.15,-0.15,-0.15,-19.195556640625,-1.617431640625,-6.76727294921875,,,
718,TEMP+IMUx3,172.0,17.46875,1.0,0.041259765625,1.00341796875,-0.052978515625,-0.15,-0.15,-0.15,-19.4091796875,7.20977783203125,-13.87786865234375,,,
719,TEMP+IMUx3,173.0,17.4609375,1.0,0.0224609375,0.938232421875,-0.048095703125,-0.15,-0.15,-0.15,-27.4505615234375,-1.7547607421875,0.52642822265625,,,
720,TEMP+IMUx3,174.0,17.484375,1.0,0.036865234375,1.10400390625,-0.04150390625,-0.15,-0.15,-0.15,18.69964599609375,0.06866455078125,-1.068115234375,,,
721,TEMP+IMUx3,174.9,17.5390625,1.0,0.055908203125,0.9375,-0.06005859375,-0.15,-0.15,-0.15,-0.3204345703125,1.4801025390625,2.4871826171875,,,
723,TEMP+IMUx3,176.0,17.515625,1.0,0.0458984375,1.078125,-0.05517578125,-0.15,-0.15,-0.15,-21.21734619140625,1.2359619140625,-19.10400390625,,,3.918
724,TEMP+IMUx3,177.0,17.5078125,1.0,0.01953125,0.9833984375,-0.054931640625,-0.15,-0.15,-0.15,-9.9029541015625,1.8310546875,13.85498046875,,,3.918
725,TEMP+IMUx3,178.0,17.5546875,1.0,0.046142578125,1.021484375,-0.0625,23.55,38.4,-19.05,1.25885009765625,-9.43756103515625,-5.9051513671875,,,3.918
726,TEMP+IMUx3,179.0,17.515625,1.0,0.052734375,1.022216796875,-0.013671875,-0.15,-0.15,-0.15,2.3345947265625,-2.75421142578125,-7.19451904296875,,,3.918
727,TEMP+IMUx3,180.0,17.5390625,1.0,0.0380859375,1.029296875,-0.0205078125,-0.15,-0.15,-0.15,-4.05120849609375,5.08880615234375,-2.87628173828125,,,3.918
728,TEMP+IMUx3,181.0,17.5078125,1.0,0.044921875,1.014404296875,0.045654296875,-0.15,-0.15,-0.15,3.4027099609375,1.07574462890625,-6.24847412109375,,,3.918
729,TEMP+IMUx3,182.0,17.4765625,1.0,0.016357421875,1.03857421875,-0.01318359375,-0.15,-0.15,-0.15,-2.471923828125,-4.53948974609375,18.585205078125,,,3.918
730,TEMP+IMUx3,183.0,17.5,1.0,0.064453125,1.001220703125,-0.026123046875,-0.15,-0.15,-0.15,2.105712890625,2.79998779296875,-17.47894287109375,,,3.918
731,TEMP+IMUx3,184.0,17.4921875,1.0,0.006591796875,1.005615234375,-0.010986328125,-0.15,-0.15,-0.15,9.4757080078125,2.75421142578125,12.02392578125,,,3.918
732,TEMP+IMUx3,185.0,17.5390625,1.0,0.08203125,1.03125,0.0087890625,-0.15,-0.15,-0.15,16.11328125,-6.77490234375,9.5062255859375,,,3.918
734,TEMP+IMUx3,186.0,17.5078125,1.0,0.030517578125,0.973876953125,0.013671875,-0.15,-0.15,-0.15,2.49481201171875,-4.39453125,-4.3182373046875,,,3.918
735,TEMP+IMUx3,187.0,17.4921875,1.0,0.0380859375,1.036376953125,-0.0078125,-0.15,-0.15,-0.15,-14.94598388671875,-6.34765625,2.79998779296875,,,3.918
690,TEMP+IMUx3,188.0,17.515625,1.0,0.073974609375,0.82470703125,-0.067138671875,-0.15,-0.15,-0.15,-2.1820068359375,-2.838134765625,3.692626953125,,,
691,TEMP+IMUx3,189.0,17.4765625,1.0,0.030517578125,1.065673828125,-0.010986328125,-0.15,-0.15,-0.15,16.82281494140625,2.92205810546875,-5.36346435546875,,,
692,TEMP+IMUx3,190.0,17.5546875,1.0,0.084228515625,0.997802734375,-0.018310546875,24.75,38.25,-18.45,6.23321533203125,11.08551025390625,-12.35198974609375,,,
693,TEMP+IMUx3,191.0,17.5,1.0,0.020263671875,1.0341796875,0.090087890625,-0.15,-0.15,-0.15,10.6048583984375,0.0457763671875,-0.0762939453125,,,
694,TEMP+IMUx3,192.0,17.5078125,1.0,0.079833984375,0.792724609375,-0.01171875,-0.15,-0.15,-0.15,-21.8963623046875,5.94329833984375,9.8114013671875,,,
695,TEMP+IMUx3,193.0,17.4921875,1.0,0.036865234375,1.07470703125,0.0166015625,-0.15,-0.15,-0.15,12.1307373046875,-10.29205322265625,-20.56884765625,,,
696,TEMP+IMUx3,194.0,17.5234375,1.0,0.050537109375,1.004638671875,0.010498046875,20.099999999999998,37.8,-11.7,7.56072998046875,-4.17327880859375,-0.6256103515625,,,
697,TEMP+IMUx3,195.0,17.484375,1.0,0.02734375,1.110595703125,-0.0146484375,-0.15,-0.15,-0.15,-6.38580322265625,-5.157470703125,-7.720947265625,,,
699,TEMP+IMUx3,196.0,17.484375,1.0,0.05419921875,0.941162109375,0.01171875,22.05,37.199999999999996,-11.549999999999999,17.7764892578125,-1.1138916015625,9.552001953125,,,3.917
700,TEMP+IMUx3,197.0,17.5234375,1.0,0.0205078125,0.981201171875,0.02587890625,-0.15,-0.15,-0.15,3.54766845703125,-2.61688232421875,-2.13623046875,,,3.917
701,TEMP+IMUx3,198.0,17.5078125,1.0,0.05859375,1.0556640625,-0.01708984375,-0.15,-0.15,-0.15,-2.38800048828125,-8.75091552734375,-5.63812255859375,,,3.917
702,TEMP+IMUx3,199.0,17.53125,1.0,0.034912109375,1.010986328125,0.021484375,-0.15,-0.15,-0.15,-24.8870849609375,4.89044189453125,3.70025634765625,,,3.917
703,TEMP+IMUx3,200.0,17.5078125,1.0,0.04833984375,0.995849609375,-0.02685546875,-0.15,-0.15,-0.15,-36.7279052734375,-3.23486328125,14.10675048828125,,,3.917
704,TEMP+IMUx3,201.0,17.4375,1.0,0.07373046875,0.87890625,0.0302734375,22.2,38.25,-16.65,3.25775146484375,6.75201416015625,3.30352783203125,,,3.917
705,TEMP+IMUx3,202.0,17.5234375,1.0,0.03369140625,0.98828125,0.08544921875,-0.15,-0.15,-0.15,-1.8157958984375,-16.448974609375,-2.40325927734375,,,3.917
706,TEMP+IMUx3,203.0,17.4765625,1.0,0.080810546875,0.894287109375,-0.079345703125,-0.15,-0.15,-0.15,-13.67950439453125,-6.4544677734375,6.4697265625,,,3.917
707,TEMP+IMUx3,204.0,17.53125,1.0,0.01416015625,0.983642578125,0.011962890625,-0.15,-0.15,-0.15,-0.762939453125,-3.74603271484375,4.02069091796875,,,3.917
708,TEMP+IMUx3,205.0,17.5546875,1.0,0.073974609375,1.143310546875,-0.00341796875,-0.15,-0.15,-0.15,17.7459716796875,-5.83648681640625,-14.53399658203125,,,3.917
710,TEMP+IMUx3,206.0,17.4765625,1.0,0.016357421875,0.950439453125,0.056640625,-0.15,-0.15,-0.15,23.6968994140625,8.12530517578125,9.8114013671875,,,3.917
711,TEMP+IMUx3,207.0,17.5234375,1.0,0.052978515625,1.12060546875,0.011474609375,-0.15,-0.15,-0.15,3.12042236328125,0.0457763671875,-12.1917724609375,,,3.917
712,TEMP+IMUx3,208.0,17.5390625,1.0,0.06884765625,0.755126953125,0.031005859375,-0.15,-0.15,-0.15,-3.0670166015625,0.57220458984375,24.810791015625,,,3.917
667,TEMP+IMUx3,209.0,17.453125,1.0,0.032470703125,0.94970703125,0.045654296875,-0.15,-0.15,-0.15,0.030517578125,-11.83319091796875,-6.7901611328125,,,
668,TEMP+IMUx3,210.0,17.53125,1.0,0.052001953125,1.072509765625,-0.01708984375,-0.15,-0.15,-0.15,23.01788330078125,-5.5694580078125,3.30352783203125,,,
669,TEMP+IMUx3,211.0,17.5,1.0,0.034423828125,0.982666015625,0.037353515625,-0.15,-0.15,-0.15,13.97705078125,-4.2266845703125,-7.6751708984375,,,
670,TEMP+IMUx3,212.0,17.515625,1.0,0.0322265625,1.103271484375,0.012939453125,-0.15,-0.15,-0.15,-2.96783447265625,-0.6866455078125,-3.1585693359375,,,
671,TEMP+IMUx3,213.0,17.546875,1.0,0.0576171875,0.955078125,-0.01123046875,-0.15,-0.15,-0.15,-8.14056396484375,-0.32806396484375,3.4942626953125,,,
672,TEMP+IMUx3,214.0,17.5234375,1.0,0.06494140625,0.9755859375,-0.0546875,12.299999999999999,39.0,-6.0,-5.6610107421875,1.7852783203125,-5.72967529296875,,,
673,TEMP+IMUx3,215.0,17.484375,1.0,0.04150390625,1.029052734375,0.106689453125,-0.15,-0.15,-0.15,20.02716064453125,7.476806640625,-6.1798095703125,,,
675,TEMP+IMUx3,216.0,17.5234375,1.0,0.11328125,0.988525390625,0.0283203125,22.8,36.449999999999996,-7.6499999999999995,8.72039794921875,11.57379150390625,-10.6964111328125,,,3.917
676,TEMP+IMUx3,217.0,17.4921875,1.0,0.000732421875,0.865966796875,-0.00537109375,-0.15,-0.15,-0.15,-4.05120849609375,3.173828125,27.28271484375,,,3.917
677,TEMP+IMUx3,218.0,17.5390625,1.0,0.05419921875,1.1083984375,0.0302734375,-0.15,-0.15,-0.15,4.1351318359375,-20.2789306640625,-6.37054443359375,,,3.917
678,TEMP+IMUx3,219.0,17.484375,1.0,0.05126953125,1.07177734375,-0.012939453125,-0.15,-0.15,-0.15,-3.66973876953125,-6.927490234375,-5.63812255859375,,,3.917
679,TEMP+IMUx3,220.0,17.5078125,1.0,0.048828125,0.994384765625,0.00830078125,12.75,39.3,-4.95,-3.16619873046875,2.89154052734375,10.6964111328125,,,3.917
680,TEMP+IMUx3,221.0,17.515625,1.0,0.0380859375,0.91943359375,0.00244140625,-0.15,-0.15,-0.15,-1.89971923828125,3.33404541015625,8.3770751953125,,,3.917
681,TEMP+IMUx3,222.0,17.4765625,1.0,0.04931640625,1.04052734375,-0.01513671875,10.2,38.25,-3.4499999999999997,-2.93731689453125,-4.61578369140625,-5.096435546875,,,3.917
682,TEMP+IMUx3,223.0,17.5078125,1.0,0.044921875,1.072509765625,-0.00341796875,-0.15,-0.15,-0.15,-15.960693359375,1.9683837890625,5.523681640625,,,3.917
683,TEMP+IMUx3,224.0,17.4765625,1.0,0.068115234375,1.0625,-0.04345703125,16.5,38.4,-7.199999999999999,-1.94549560546875,6.134033203125,-10.9710693359375,,,3.917
684,TEMP+IMUx3,225.0,17.4765625,1.0,0.021728515625,1.078125,-0.050048828125,-0.15,-0.15,-0.15,6.75201416015625,4.70733642578125,6.82830810546875,,,3.917
686,TEMP+IMUx3,226.0,17.4921875,1.0,0.038818359375,1.030517578125,0.01318359375,-0.15,-0.15,-0.15,-10.2081298828125,-0.05340576171875,11.03973388671875,,,3.917
687,TEMP+IMUx3,227.0,17.484375,1.0,0.052001953125,1.05908203125,0.001708984375,-0.15,-0.15,-0.15,19.58465576171875,-9.2926025390625,-4.95147705078125,,,3.917
688,TEMP+IMUx3,227.9,17.5,1.0,0.03076171875,0.9951171875,-0.0205078125,13.95,34.199999999999996,1.95,-4.95147705078125,-17.8375244140625,-10.41412353515625,,,3.917
689,TEMP+IMUx3,229.0,17.515625,1.0,0.03759765625,0.98876953125,-0.173095703125,-0.15,-0.15,-0.15,24.84893798828125,4.44793701171875,5.21087646484375,,,3.917
644,TEMP+IMUx3,230.0,17.5078125,1.0,0.090576171875,1.074951171875,-0.20166015625,-0.15,-0.15,-0.15,16.70074462890625,10.96343994140625,-0.38909912109375,,,
645,TEMP+IMUx3,231.0,17.484375,1.0,0.039794921875,1.020263671875,-0.11083984375,-0.15,-0.15,-0.15,-16.50238037109375,3.3416748046875,6.2255859375,,,
646,TEMP+IMUx3,232.0,17.484375,1.0,0.097412109375,0.8662109375,0.078857421875,-0.15,-0.15,-0.15,11.3525390625,-2.31170654296875,1.9989013671875,,,
647,TEMP+IMUx3,233.0,17.484375,1.0,0.01904296875,1.00439453125,0.0009765625,-0.15,-0.15,-0.15,-6.61468505859375,-0.1373291015625,-5.98907470703125,,,
648,TEMP+IMUx3,234.0,17.4765625,1.0,0.073974609375,1.06982421875,-0.190185546875,-0.15,-0.15,-0.15,19.6380615234375,-6.34765625,0.63323974609375,,,
649,TEMP+IMUx3,235.0,17.5,1.0,0.072509765625,0.957275390625,-0.200439453125,-0.15,-0.15,-0.15,-1.21307373046875,0.42724609375,2.49481201171875,,,
651,TEMP+IMUx3,236.0,17.5,1.0,0.0673828125,1.0009765625,0.0107421875,10.2,36.0,0.3,-5.69915771484375,-3.34930419921875,-12.908935546875,,,3.917
652,TEMP+IMUx3,237.0,17.5,1.0,0.02783203125,1.01025390625,-0.042236328125,-0.15,-0.15,-0.15,25.13885498046875,-1.6326904296875,4.2266845703125,,,3.917
653,TEMP+IMUx3,238.0,17.4921875,1.0,0.09814453125,1.06689453125,-0.037109375,-0.15,-0.15,-0.15,11.57379150390625,-1.4495849609375,-6.72149658203125,,,3.917
654,TEMP+IMUx3,239.0,17.46875,1.0,0.013427734375,0.921630859375,0.06396484375,-0.15,-0.15,-0.15,-8.1024169921875,5.19561767578125,5.035400390625,,,3.917
655,TEMP+IMUx3,240.0,17.4765625,1.0,0.095458984375,1.02294921875,0.015625,-0.15,-0.15,-0.15,17.72308349609375,7.781982421875,3.662109375,,,3.917
656,TEMP+IMUx3,241.0,17.4296875,1.0,0.046142578125,0.94482421875,0.02392578125,-0.15,-0.15,-0.15,2.78472900390625,-8.44573974609375,5.77545166015625,,,3.917
657,TEMP+IMUx3,242.0,17.5,1.0,0.053466796875,1.0595703125,-0.0009765625,-0.15,-0.15,-0.15,1.74713134765625,3.65447998046875,-9.4451904296875,,,3.917
658,TEMP+IMUx3,243.0,17.4296875,1.0,0.1005859375,0.93505859375,-0.020751953125,-0.15,-0.15,-0.15,15.03753662109375,-0.8544921875,1.85394287109375,,,3.917
659,TEMP+IMUx3,244.0,17.4453125,1.0,0.037109375,1.00341796875,-0.008056640625,10.65,36.15,-1.2,-8.5296630859375,1.54876708984375,-10.73455810546875,,,3.917
660,TEMP+IMUx3,245.0,17.4609375,1.0,0.059814453125,0.936767578125,0.078125,-0.15,-0.15,-0.15,0.75531005859375,3.265380859375,-5.53131103515625,,,3.917
662,TEMP+IMUx3,246.0,17.453125,1.0,0.05029296875,1.05419921875,-0.011474609375,-0.15,-0.15,-0.15,12.04681396484375,-5.523681640625,-20.8892822265625,,,3.917
663,TEMP+IMUx3,247.0,17.4921875,1.0,0.075927734375,1.12548828125,-0.03125,-0.15,-0.15,-0.15,-30.26580810546875,0.28228759765625,-0.40435791015625,,,3.917
664,TEMP+IMUx3,248.0,17.3828125,1.0,0.040283203125,1.0791015625,-0.01171875,-0.15,-0.15,-0.15,-42.938232421875,6.34765625,6.5155029296875,,,3.917
665,TEMP+IMUx3,249.0,17.4140625,1.0,0.109130859375,0.9462890625,0.087890625,-0.15,-0.15,-0.15,-5.22613525390625,8.941650390625,-14.495849609375,,,3.917
666,TEMP+IMUx3,250.0,17.4296875,1.0,0.029052734375,1.066650390625,0.085693359375,-0.15,-0.15,-0.15,17.70782470703125,8.7432861328125,5.5389404296875,,,3.917
621,TEMP+IMUx3,251.0,17.4296875,1.0,0.086181640625,0.9521484375,-0.043212890625,-0.15,-0.15,-0.15,-7.1258544921875,-1.1749267578125,10.4217529296875,,,
622,TEMP+IMUx3,252.0,17.4296875,1.0,0.064453125,1.1298828125,0.0107421875,9.75,37.5,-3.4499999999999997,-23.88763427734375,-0.4730224609375,3.173828125,,,
623,TEMP+IMUx3,253.0,17.4765625,1.0,0.059814453125,0.925048828125,-0.0185546875,-0.15,-0.15,-0.15,-5.30242919921875,2.838134765625,-1.739501953125,,,
624,TEMP+IMUx3,254.0,17.40625,1.0,0.0517578125,1.067626953125,0.072509765625,-0.15,-0.15,-0.15,5.98907470703125,2.2125244140625,-5.0048828125,,,
625,TEMP+IMUx3,255.0,17.4609375,1.0,0.075927734375,0.965576171875,0.158447265625,-0.15,-0.15,-0.15,-27.41241455078125,3.95965576171875,9.33837890625,,,
627,TEMP+IMUx3,256.0,17.453125,1.0,0.057861328125,0.96044921875,-0.06787109375,-0.15,-0.15,-0.15,3.143310546875,7.34710693359375,-0.90789794921875,,,3.917
628,TEMP+IMUx3,257.0,17.4296875,1.0,0.081298828125,0.958251953125,-0.146484375,-0.15,-0.15,-0.15,2.4566650390625,-3.95965576171875,0.45013427734375,,,3.917
629,TEMP+IMUx3,258.0,17.4453125,1.0,0.08984375,1.0458984375,-0.119873046875,-0.15,-0.15,-0.15,-6.3629150390625,-3.60870361328125,-7.66754150390625,,,3.917
630,TEMP+IMUx3,259.0,17.421875,1.0,0.017822265625,1.01416015625,-0.034912109375,-0.15,-0.15,-0.15,-30.92193603515625,-6.30950927734375,6.1492919921875,,,3.917
631,TEMP+IMUx3,260.0,17.4375,1.0,0.057861328125,1.015869140625,0.0712890625,-0.15,-0.15,-0.15,-52.31475830078125,0.1373291015625,11.57379150390625,,,3.917
632,TEMP+IMUx3,261.0,17.4453125,1.0,0.06201171875,0.977783203125,0.064208984375,-0.15,-0.15,-0.15,2.655029296875,11.72637939453125,-2.777099609375,,,3.917
633,TEMP+IMUx3,262.0,17.40625,1.0,0.061279296875,1.000244140625,0.02783203125,-0.15,-0.15,-0.15,13.43536376953125,9.68170166015625,3.59344482421875,,,3.917
634,TEMP+IMUx3,263.0,17.421875,1.0,0.045166015625,0.956298828125,-0.044189453125,-0.15,-0.15,-0.15,-2.6397705078125,2.8839111328125,-1.0528564453125,,,3.917
635,TEMP+IMUx3,264.0,17.3671875,1.0,0.08837890625,1.031982421875,0.014404296875,-0.15,-0.15,-0.15,-0.63323974609375,4.33349609375,-5.04302978515625,,,3.917
636,TEMP+IMUx3,265.0,17.375,1.0,0.0390625,1.00390625,-0.034912109375,-0.15,-0.15,-0.15,-4.608154296875,-0.7781982421875,7.87353515625,,,3.917
638,TEMP+IMUx3,266.0,17.3984375,1.0,0.05810546875,0.972412109375,0.060791015625,-0.15,-0.15,-0.15,-12.71820068359375,0.16021728515625,8.26263427734375,,,3.916
639,TEMP+IMUx3,267.0,17.3671875,1.0,0.046875,0.9384765625,0.11962890625,-0.15,-0.15,-0.15,-8.15582275390625,-1.27410888671875,1.53350830078125,,,3.916
640,TEMP+IMUx3,268.0,17.40625,1.0,0.060791015625,0.96240234375,-0.073486328125,-0.15,-0.15,-0.15,26.9317626953125,6.195068359375,1.35040283203125,,,3.916
641,TEMP+IMUx3,269.0,17.3203125,1.0,0.0830078125,0.94287109375,-0.15966796875,-0.15,-0.15,-0.15,12.12310791015625,0.93841552734375,0.6561279296875,,,3.916
642,TEMP+IMUx3,270.0,17.3125,1.0,0.065185546875,0.994384765625,-0.135498046875,-0.15,-0.15,-0.15,-3.47137451171875,-5.18798828125,-0.51116943359375,,,3.916
643,TEMP+IMUx3,271.0,17.296875,1.0,0.071533203125,1.07080078125,-0.094482421875,-0.15,-0.15,-0.15,-1.39617919921875,5.18035888671875,-2.0904541015625,,,3.916
598,TEMP+IMUx3,272.0,17.3125,1.0,0.064208984375,1.072998046875,-0.022705078125,-0.15,-0.15,-0.15,8.544921875,-2.66265869140625,3.0059814453125,,,
599,TEMP+IMUx3,273.0,17.34375,1.0,0.1318359375,0.9970703125,0.4150390625,-0.15,-0.15,-0.15,-25.5584716796875,22.2625732421875,-2.532958984375,,,
600,TEMP+IMUx3,274.0,17.28125,1.0,0.0341796875,0.735107421875,0.164306640625,-0.15,-0.15,-0.15,66.06292724609375,-11.71112060546875,10.25390625,,,
601,TEMP+IMUx3,275.0,17.1875,1.0,0.13623046875,1.142822265625,-0.3076171875,-0.15,-0.15,-0.15,2.0294189453125,-13.87786865234375,-4.5928955078125,,,
603,TEMP+IMUx3,276.0,17.203125,1.0,0.10400390625,1.028076171875,-0.0966796875,-0.15,-0.15,-0.15,-22.064208984375,-8.96453857421875,-7.48443603515625,,,3.916
604,TEMP+IMUx3,277.0,17.2421875,1.0,0.078369140625,1.057373046875,-0.0087890625,-0.15,-0.15,-0.15,0.99945068359375,-8.6212158203125,-2.86102294921875,,,3.916
605,TEMP+IMUx3,278.0,17.2421875,1.0,0.05615234375,1.0791015625,0.027099609375,-0.15,-0.15,-0.15,-13.09967041015625,0.9613037109375,-8.55255126953125,,,3.916
606,TEMP+IMUx3,279.0,17.21875,1.0,0.061279296875,0.881103515625,0.09912109375,-0.15,-0.15,-0.15,1.82342529296875,2.50244140625,10.65826416015625,,,3.916
607,TEMP+IMUx3,280.0,17.1796875,1.0,0.14208984375,1.041748046875,-0.0986328125,-0.15,-0.15,-0.15,-14.2364501953125,4.98199462890625,-0.67901611328125,,,3.916
608,TEMP+IMUx3,281.0,17.1640625,1.0,0.069091796875,0.994384765625,-0.06787109375,-0.15,-0.15,-0.15,10.73455810546875,-13.3209228515625,2.86865234375,,,3.916
609,TEMP+IMUx3,282.0,17.125,1.0,0.16552734375,1.045654296875,-0.027587890625,-0.15,-0.15,-0.15,-7.9345703125,-31.42547607421875,-2.5177001953125,,,3.916
610,TEMP+IMUx3,282.9,17.1484375,1.0,0.1279296875,1.1123046875,0.008544921875,-0.15,-0.15,-0.15,-24.58953857421875,-38.88702392578125,-2.49481201171875,,,3.916
611,TEMP+IMUx3,284.0,17.109375,1.0,0.033935546875,0.9609375,0.07275390625,-0.15,-0.15,-0.15,13.73291015625,-26.580810546875,9.28497314453125,,,3.916
612,TEMP+IMUx3,285.0,17.1015625,1.0,0.208740234375,0.892333984375,-0.01025390625,-0.15,-0.15,-0.15,2.43377685546875,-6.58416748046875,-5.71441650390625,,,3.916
614,TEMP+IMUx3,286.0,17.0703125,1.0,0.135986328125,1.1083984375,0.00341796875,-24.45,32.55,-33.0,30.70831298828125,-36.5753173828125,-4.4403076171875,,,3.916
615,TEMP+IMUx3,287.0,17.0,1.0,-0.028564453125,1.064697265625,0.028564453125,-0.15,-0.15,-0.15,3.89862060546875,-10.79559326171875,10.7421875,,,3.916
616,TEMP+IMUx3,288.0,17.0234375,1.0,0.11962890625,0.917236328125,-0.043701171875,-0.15,-0.15,-0.15,3.692626953125,-10.4827880859375,-15.869140625,,,3.916
617,TEMP+IMUx3,288.9,16.96875,1.0,0.16064453125,1.12744140625,0.072998046875,-18.9,32.25,-37.65,13.7481689453125,-22.49908447265625,9.09423828125,,,3.916
618,TEMP+IMUx3,290.0,16.96875,1.0,0.038330078125,0.99658203125,0.003662109375,-0.15,-0.15,-0.15,23.82659912109375,-0.40435791015625,7.92694091796875,,,3.916
619,TEMP+IMUx3,291.0,16.9765625,1.0,0.10595703125,1.096435546875,-0.037353515625,-0.15,-0.15,-0.15,50.1251220703125,-4.53948974609375,2.60162353515625,,,3.916
620,TEMP+IMUx3,292.0,16.9375,1.0,0.040771484375,0.94873046875,-0.1240234375,-0.15,-0.15,-0.15,-16.53289794921875,12.4053955078125,-7.30133056640625,,,3.916
575,TEMP+IMUx3,293.0,16.9375,1.0,0.212158203125,0.943359375,-0.0341796875,-0.15,-0.15,-0.15,25.36773681640625,-1.007080078125,9.16290283203125,,,
576,TEMP+IMUx3,294.0,16.875,1.0,-0.025634765625,0.662353515625,-0.055908203125,-0.15,-0.15,-0.15,-24.49798583984375,-6.40106201171875,12.44354248046875,,,
577,TEMP+IMUx3,295.0,16.921875,1.0,0.082763671875,1.023681640625,-0.034423828125,-0.15,-0.15,-0.15,-17.53997802734375,0.0,2.9754638671875,,,
579,TEMP+IMUx3,296.0,16.9375,1.0,-0.041259765625,0.917236328125,-0.039794921875,-0.15,-0.15,-0.15,-1.5716552734375,10.10894775390625,-16.96014404296875,,,3.915
580,TEMP+IMUx3,297.0,16.8828125,1.0,0.10302734375,1.058349609375,-0.04248046875,-0.15,-0.15,-0.15,2.99072265625,0.74005126953125,9.0484619140625,,,3.915
581,TEMP+IMUx3,298.0,16.875,1.0,-0.0107421875,0.807373046875,-0.037109375,-0.15,-0.15,-0.15,3.84521484375,17.1051025390625,-28.7322998046875,,,3.915
582,TEMP+IMUx3,299.0,16.8828125,1.0,0.015625,1.1259765625,-0.033447265625,-0.15,-0.15,-0.15,3.13568115234375,0.823974609375,-5.55419921875,,,3.915
583,TEMP+IMUx3,300.0,16.8828125,1.0,0.103515625,1.05078125,-0.022705078125,-0.15,-0.15,-0.15,-7.10296630859375,2.34222412109375,7.4920654296875,,,3.915
584,TEMP+IMUx3,301.0,16.8359375,1.0,0.025390625,0.8876953125,0.044677734375,-0.15,-0.15,-0.15,25.50506591796875,-8.148193359375,7.4920654296875,,,3.915
585,TEMP+IMUx3,302.0,16.890625,1.0,0.128662109375,1.025146484375,-0.1865234375,-0.15,-0.15,-0.15,-44.2352294921875,-8.758544921875,4.425048828125,,,3.915
586,TEMP+IMUx3,303.0,16.875,1.0,-0.011474609375,0.7373046875,-0.130615234375,-0.15,-0.15,-0.15,1.5106201171875,14.13726806640625,12.02392578125,,,3.915
587,TEMP+IMUx3,304.0,16.859375,1.0,0.167724609375,0.9951171875,-0.07470703125,-0.15,-0.15,-0.15,-32.44781494140625,-1.74713134765625,-24.3072509765625,,,3.915
588,TEMP+IMUx3,304.9,16.8671875,1.0,-0.036865234375,0.962158203125,-0.017822265625,-0.15,-0.15,-0.15,-22.20916748046875,1.54876708984375,-16.89910888671875,,,3.915
590,TEMP+IMUx3,306.0,16.8984375,1.0,0.097412109375,1.150634765625,0.06689453125,-0.15,-0.15,-0.15,6.866455078125,4.31060791015625,14.99176025390625,,,3.915
591,TEMP+IMUx3,307.0,16.9375,1.0,0.010986328125,0.87744140625,-0.0458984375,-0.15,-0.15,-0.15,0.762939453125,-7.89642333984375,-16.8914794921875,,,3.915
592,TEMP+IMUx3,308.0,16.8828125,1.0,0.109130859375,1.197998046875,0.0703125,-0.15,-0.15,-0.15,21.30126953125,-3.36456298828125,26.34429931640625,,,3.915
593,TEMP+IMUx3,309.0,16.90625,1.0,0.058349609375,0.98828125,0.019775390625,-0.15,-0.15,-0.15,3.07464599609375,1.52587890625,2.67791748046875,,,3.915
594,TEMP+IMUx3,310.0,16.921875,1.0,0.056884765625,1.0244140625,0.01611328125,-0.15,-0.15,-0.15,18.1121826171875,5.0048828125,9.39178466796875,,,3.915
595,TEMP+IMUx3,311.0,16.8984375,1.0,0.201171875,0.923583984375,-0.025146484375,-0.15,-0.15,-0.15,6.7291259765625,-3.80706787109375,-2.532958984375,,,3.915
596,TEMP+IMUx3,311.9,16.9140625,1.0,0.044677734375,0.9404296875,-0.0693359375,-11.25,33.0,-51.6,9.11712646484375,-7.89642333984375,-4.24957275390625,,,3.915
597,TEMP+IMUx3,312.9,16.8984375,1.0,0.05615234375,1.03076171875,0.04296875,-10.65,34.949999999999996,-48.6,-10.09368896484375,-0.457763671875,5.92803955078125,,,3.915
552,TEMP+IMUx3,314.0,16.9296875,1.0,0.072021484375,1.08740234375,0.044677734375,-10.65,34.949999999999996,-48.15,-2.4261474609375,3.84521484375,11.97052001953125,,,
