ride_id,UTC,IMU A2
15693,2018-10-05 21:38:57.156000+00:00,540.0
15693,2018-10-05 21:38:57.288000+00:00,581.0
15693,2018-10-05 21:38:57.420000+00:00,614.0
15693,2018-10-05 21:38:57.552000+00:00,605.0
15693,2018-10-05 21:38:57.684000+00:00,630.0
15693,2018-10-05 21:38:57.816000+00:00,628.0
15693,2018-10-05 21:38:57.948000+00:00,644.0
15693,2018-10-05 21:38:58.080000+00:00,586.0
15693,2018-10-05 21:38:58.212000+00:00,535.0
15693,2018-10-05 21:38:58.344000+00:00,483.0
15693,2018-10-05 21:38:58.476000+00:00,427.0
15693,2018-10-05 21:38:58.608000+00:00,378.0
15693,2018-10-05 21:38:58.740000+00:00,310.0
15693,2018-10-05 21:38:58.872000+00:00,306.0
15693,2018-10-05 21:38:59.004000+00:00,291.0
15693,2018-10-05 21:38:59.136000+00:00,289.0
15693,2018-10-05 21:38:59.268000+00:00,475.0
15693,2018-10-05 21:38:59.400000+00:00,510.0
15693,2018-10-05 21:38:59.532000+00:00,739.0
15693,2018-10-05 21:38:59.664000+00:00,691.0
15693,2018-10-05 21:38:59.796000+00:00,612.0
15693,2018-10-05 21:38:59.928000+00:00,558.0
15693,2018-10-05 21:39:00.060000+00:00,551.0
15693,2018-10-05 21:39:00.192000+00:00,541.0
15693,2018-10-05 21:39:00.324000+00:00,527.0
15693,2018-10-05 21:39:00.456000+00:00,511.0
15693,2018-10-05 21:39:00.588000+00:00,543.0
15693,2018-10-05 21:39:00.720000+00:00,533.0
15693,2018-10-05 21:39:00.852000+00:00,504.0
15693,2018-10-05 21:39:00.984000+00:00,499.0
15693,2018-10-05 21:39:01.116000+00:00,480.0
15693,2018-10-05 21:39:01.248000+00:00,507.0
15693,2018-10-05 21:39:01.380000+00:00,519.0
15693,2018-10-05 21:39:01.512000+00:00,523.0
15693,2018-10-05 21:39:01.644000+00:00,540.0
15693,2018-10-05 21:39:01.776000+00:00,536.0
15693,2018-10-05 21:39:01.908000+00:00,516.0
15693,2018-10-05 21:39:02.040000+00:00,508.0
15693,2018-10-05 21:39:02.172000+00:00,485.0
15693,2018-10-05 21:39:02.304000+00:00,458.0
15693,2018-10-05 21:39:02.436000+00:00,437.0
15693,2018-10-05 21:39:02.568000+00:00,449.0
15693,2018-10-05 21:39:02.700000+00:00,478.0
15693,2018-10-05 21:39:02.832000+00:00,484.0
15693,2018-10-05 21:39:02.964000+00:00,523.0
15693,2018-10-05 21:39:03.096000+00:00,520.0
15693,2018-10-05 21:39:03.228000+00:00,519.0
15693,2018-10-05 21:39:03.360000+00:00,500.0
15693,2018-10-05 21:39:03.492000+00:00,529.0
15693,2018-10-05 21:39:03.624000+00:00,587.0
15693,2018-10-05 21:39:03.756000+00:00,599.0
15693,2018-10-05 21:39:03.888000+00:00,528.0
15693,2018-10-05 21:39:04.020000+00:00,462.0
15693,2018-10-05 21:39:04.152000+00:00,430.0
15693,2018-10-05 21:39:04.284000+00:00,433.0
15693,2018-10-05 21:39:04.416000+00:00,451.0
15693,2018-10-05 21:39:04.548000+00:00,447.0
15693,2018-10-05 21:39:04.680000+00:00,444.0
15693,2018-10-05 21:39:04.812000+00:00,472.0
15693,2018-10-05 21:39:04.944000+00:00,502.0
15693,2018-10-05 21:39:05.076000+00:00,527.0
15693,2018-10-05 21:39:05.208000+00:00,501.0
15693,2018-10-05 21:39:05.340000+00:00,495.0
15693,2018-10-05 21:39:05.472000+00:00,533.0
15693,2018-10-05 21:39:05.604000+00:00,560.0
15693,2018-10-05 21:39:05.736000+00:00,576.0
15693,2018-10-05 21:39:05.868000+00:00,575.0
15693,2018-10-05 21:39:06+00:00,550.0
15693,2018-10-05 21:39:06.132000+00:00,519.0
15693,2018-10-05 21:39:06.264000+00:00,501.0
15693,2018-10-05 21:39:06.396000+00:00,450.0
15693,2018-10-05 21:39:06.528000+00:00,443.0
15693,2018-10-05 21:39:06.660000+00:00,475.0
15693,2018-10-05 21:39:06.792000+00:00,499.0
15693,2018-10-05 21:39:06.924000+00:00,517.0
15693,2018-10-05 21:39:07.056000+00:00,504.0
15693,2018-10-05 21:39:07.188000+00:00,505.0
15693,2018-10-05 21:39:07.320000+00:00,502.0
15693,2018-10-05 21:39:07.452000+00:00,488.0
15693,2018-10-05 21:39:07.584000+00:00,462.0
15693,2018-10-05 21:39:07.716000+00:00,498.0
15693,2018-10-05 21:39:07.848000+00:00,568.0
15693,2018-10-05 21:39:07.980000+00:00,551.0
15693,2018-10-05 21:39:08.112000+00:00,519.0
15693,2018-10-05 21:39:08.244000+00:00,496.0
15693,2018-10-05 21:39:08.376000+00:00,459.0
15693,2018-10-05 21:39:08.508000+00:00,454.0
15693,2018-10-05 21:39:08.640000+00:00,454.0
15693,2018-10-05 21:39:08.772000+00:00,470.0
15693,2018-10-05 21:39:08.904000+00:00,489.0
15693,2018-10-05 21:39:09.036000+00:00,488.0
15693,2018-10-05 21:39:09.168000+00:00,499.0
15693,2018-10-05 21:39:09.300000+00:00,514.0
15693,2018-10-05 21:39:09.432000+00:00,521.0
15693,2018-10-05 21:39:09.564000+00:00,520.0
15693,2018-10-05 21:39:09.696000+00:00,504.0
15693,2018-10-05 21:39:09.828000+00:00,471.0
15693,2018-10-05 21:39:09.960000+00:00,471.0
15693,2018-10-05 21:39:10.092000+00:00,498.0
15693,2018-10-05 21:39:10.224000+00:00,492.0
15693,2018-10-05 21:39:10.356000+00:00,510.0
15693,2018-10-05 21:39:10.488000+00:00,521.0
15693,2018-10-05 21:39:10.620000+00:00,557.0
15693,2018-10-05 21:39:10.752000+00:00,530.0
15693,2018-10-05 21:39:10.884000+00:00,533.0
15693,2018-10-05 21:39:11.016000+00:00,522.0
15693,2018-10-05 21:39:11.148000+00:00,519.0
15693,2018-10-05 21:39:11.280000+00:00,491.0
15693,2018-10-05 21:39:11.412000+00:00,476.0
15693,2018-10-05 21:39:11.544000+00:00,485.0
15693,2018-10-05 21:39:11.676000+00:00,483.0
15693,2018-10-05 21:39:11.808000+00:00,485.0
15693,2018-10-05 21:39:11.940000+00:00,493.0
15693,2018-10-05 21:39:12.072000+00:00,494.0
15693,2018-10-05 21:39:12.204000+00:00,489.0
15693,2018-10-05 21:39:12.336000+00:00,468.0
15693,2018-10-05 21:39:12.468000+00:00,454.0
15693,2018-10-05 21:39:12.600000+00:00,457.0
15693,2018-10-05 21:39:12.732000+00:00,467.0
15693,2018-10-05 21:39:12.864000+00:00,487.0
15693,2018-10-05 21:39:12.996000+00:00,497.0
15693,2018-10-05 21:39:13.128000+00:00,500.0
15693,2018-10-05 21:39:13.260000+00:00,515.0
15693,2018-10-05 21:39:13.392000+00:00,518.0
15693,2018-10-05 21:39:13.524000+00:00,516.0
15693,2018-10-05 21:39:13.656000+00:00,524.0
15693,2018-10-05 21:39:13.788000+00:00,527.0
15693,2018-10-05 21:39:13.920000+00:00,520.0
15693,2018-10-05 21:39:14.052000+00:00,496.0
15693,2018-10-05 21:39:14.184000+00:00,479.0
15693,2018-10-05 21:39:14.316000+00:00,459.0
15693,2018-10-05 21:39:14.448000+00:00,449.0
15693,2018-10-05 21:39:14.580000+00:00,464.0
15693,2018-10-05 21:39:14.712000+00:00,478.0
15693,2018-10-05 21:39:14.844000+00:00,497.0
15693,2018-10-05 21:39:14.976000+00:00,509.0
15693,2018-10-05 21:39:15.108000+00:00,515.0
15693,2018-10-05 21:39:15.240000+00:00,536.0
15693,2018-10-05 21:39:15.372000+00:00,543.0
15693,2018-10-05 21:39:15.504000+00:00,539.0
15693,2018-10-05 21:39:15.636000+00:00,524.0
15693,2018-10-05 21:39:15.768000+00:00,507.0
15693,2018-10-05 21:39:15.900000+00:00,497.0
15693,2018-10-05 21:39:16.032000+00:00,493.0
15693,2018-10-05 21:39:16.164000+00:00,489.0
15693,2018-10-05 21:39:16.296000+00:00,480.0
15693,2018-10-05 21:39:16.428000+00:00,471.0
15693,2018-10-05 21:39:16.560000+00:00,444.0
15693,2018-10-05 21:39:16.692000+00:00,443.0
15693,2018-10-05 21:39:16.824000+00:00,453.0
15693,2018-10-05 21:39:16.956000+00:00,459.0
15693,2018-10-05 21:39:17.088000+00:00,516.0
15693,2018-10-05 21:39:17.220000+00:00,507.0
15693,2018-10-05 21:39:17.352000+00:00,519.0
15693,2018-10-05 21:39:17.484000+00:00,534.0
15693,2018-10-05 21:39:17.616000+00:00,501.0
15693,2018-10-05 21:39:17.748000+00:00,536.0
15693,2018-10-05 21:39:17.880000+00:00,527.0
15693,2018-10-05 21:39:18.012000+00:00,513.0
15693,2018-10-05 21:39:18.144000+00:00,521.0
15693,2018-10-05 21:39:18.276000+00:00,502.0
15693,2018-10-05 21:39:18.408000+00:00,457.0
15693,2018-10-05 21:39:18.540000+00:00,448.0
15693,2018-10-05 21:39:18.672000+00:00,505.0
15693,2018-10-05 21:39:18.804000+00:00,485.0
15693,2018-10-05 21:39:18.936000+00:00,498.0
15693,2018-10-05 21:39:19.068000+00:00,555.0
15693,2018-10-05 21:39:19.200000+00:00,567.0
15693,2018-10-05 21:39:19.332000+00:00,539.0
15693,2018-10-05 21:39:19.464000+00:00,542.0
15693,2018-10-05 21:39:19.596000+00:00,549.0
15693,2018-10-05 21:39:19.728000+00:00,532.0
15693,2018-10-05 21:39:19.860000+00:00,504.0
15693,2018-10-05 21:39:19.992000+00:00,483.0
15693,2018-10-05 21:39:20.124000+00:00,467.0
15693,2018-10-05 21:39:20.256000+00:00,473.0
15693,2018-10-05 21:39:20.388000+00:00,476.0
15693,2018-10-05 21:39:20.520000+00:00,468.0
15693,2018-10-05 21:39:20.652000+00:00,488.0
15693,2018-10-05 21:39:20.784000+00:00,491.0
15693,2018-10-05 21:39:20.916000+00:00,498.0
15693,2018-10-05 21:39:21.048000+00:00,505.0
15693,2018-10-05 21:39:21.180000+00:00,498.0
15693,2018-10-05 21:39:21.312000+00:00,485.0
15693,2018-10-05 21:39:21.444000+00:00,467.0
15693,2018-10-05 21:39:21.576000+00:00,454.0
15693,2018-10-05 21:39:21.708000+00:00,473.0
15693,2018-10-05 21:39:21.840000+00:00,486.0
15693,2018-10-05 21:39:21.972000+00:00,476.0
15693,2018-10-05 21:39:22.104000+00:00,457.0
15693,2018-10-05 21:39:22.236000+00:00,448.0
15693,2018-10-05 21:39:22.368000+00:00,445.0
15693,2018-10-05 21:39:22.500000+00:00,465.0
15693,2018-10-05 21:39:22.632000+00:00,501.0
15693,2018-10-05 21:39:22.764000+00:00,576.0
15693,2018-10-05 21:39:22.896000+00:00,565.0
15693,2018-10-05 21:39:23.028000+00:00,536.0
15693,2018-10-05 21:39:23.160000+00:00,519.0
15693,2018-10-05 21:39:23.292000+00:00,497.0
15693,2018-10-05 21:39:23.424000+00:00,532.0
15693,2018-10-05 21:39:23.556000+00:00,500.0
15693,2018-10-05 21:39:23.688000+00:00,493.0
15693,2018-10-05 21:39:23.820000+00:00,467.0
15693,2018-10-05 21:39:23.952000+00:00,461.0
15693,2018-10-05 21:39:24.084000+00:00,551.0
15693,2018-10-05 21:39:24.216000+00:00,626.0
15693,2018-10-05 21:39:24.348000+00:00,556.0
15693,2018-10-05 21:39:24.480000+00:00,554.0
15693,2018-10-05 21:39:24.612000+00:00,480.0
15693,2018-10-05 21:39:24.744000+00:00,413.0
15693,2018-10-05 21:39:24.876000+00:00,369.0
15693,2018-10-05 21:39:25.008000+00:00,441.0
15693,2018-10-05 21:39:25.140000+00:00,554.0
15693,2018-10-05 21:39:25.272000+00:00,500.0
15693,2018-10-05 21:39:25.404000+00:00,424.0
15693,2018-10-05 21:39:25.536000+00:00,446.0
15693,2018-10-05 21:39:25.668000+00:00,446.0
15693,2018-10-05 21:39:25.800000+00:00,487.0
15693,2018-10-05 21:39:25.932000+00:00,512.0
15693,2018-10-05 21:39:26.064000+00:00,506.0
15693,2018-10-05 21:39:26.196000+00:00,502.0
15693,2018-10-05 21:39:26.328000+00:00,509.0
15693,2018-10-05 21:39:26.460000+00:00,488.0
15693,2018-10-05 21:39:26.592000+00:00,465.0
15693,2018-10-05 21:39:26.724000+00:00,461.0
15693,2018-10-05 21:39:26.856000+00:00,476.0
15693,2018-10-05 21:39:26.988000+00:00,455.0
15693,2018-10-05 21:39:27.120000+00:00,471.0
15693,2018-10-05 21:39:27.252000+00:00,443.0
15693,2018-10-05 21:39:27.384000+00:00,471.0
15693,2018-10-05 21:39:27.516000+00:00,453.0
15693,2018-10-05 21:39:27.648000+00:00,471.0
15693,2018-10-05 21:39:27.780000+00:00,443.0
15693,2018-10-05 21:39:27.912000+00:00,514.0
15693,2018-10-05 21:39:28.044000+00:00,517.0
15693,2018-10-05 21:39:28.176000+00:00,469.0
15693,2018-10-05 21:39:28.308000+00:00,405.0
15693,2018-10-05 21:39:28.440000+00:00,485.0
15693,2018-10-05 21:39:28.572000+00:00,484.0
15693,2018-10-05 21:39:28.704000+00:00,498.0
15693,2018-10-05 21:39:28.836000+00:00,447.0
15693,2018-10-05 21:39:28.968000+00:00,447.0
15693,2018-10-05 21:39:29.100000+00:00,477.0
15693,2018-10-05 21:39:29.232000+00:00,419.0
15693,2018-10-05 21:39:29.364000+00:00,532.0
15693,2018-10-05 21:39:29.496000+00:00,507.0
15693,2018-10-05 21:39:29.628000+00:00,500.0
15693,2018-10-05 21:39:29.760000+00:00,490.0
15693,2018-10-05 21:39:29.892000+00:00,504.0
15693,2018-10-05 21:39:30.024000+00:00,524.0
15693,2018-10-05 21:39:30.156000+00:00,509.0
15693,2018-10-05 21:39:30.288000+00:00,514.0
15693,2018-10-05 21:39:30.420000+00:00,499.0
15693,2018-10-05 21:39:30.552000+00:00,500.0
15693,2018-10-05 21:39:30.684000+00:00,549.0
15693,2018-10-05 21:39:30.816000+00:00,534.0
15693,2018-10-05 21:39:30.948000+00:00,506.0
15693,2018-10-05 21:39:31.080000+00:00,494.0
15693,2018-10-05 21:39:31.212000+00:00,512.0
15693,2018-10-05 21:39:31.344000+00:00,487.0
15693,2018-10-05 21:39:31.476000+00:00,448.0
15693,2018-10-05 21:39:31.608000+00:00,445.0
15693,2018-10-05 21:39:31.740000+00:00,466.0
15693,2018-10-05 21:39:31.872000+00:00,506.0
15693,2018-10-05 21:39:32.004000+00:00,483.0
15693,2018-10-05 21:39:32.136000+00:00,523.0
15693,2018-10-05 21:39:32.268000+00:00,539.0
15693,2018-10-05 21:39:32.400000+00:00,576.0
15693,2018-10-05 21:39:32.532000+00:00,578.0
15693,2018-10-05 21:39:32.664000+00:00,533.0
15693,2018-10-05 21:39:32.796000+00:00,500.0
15693,2018-10-05 21:39:32.928000+00:00,487.0
15693,2018-10-05 21:39:33.060000+00:00,445.0
15693,2018-10-05 21:39:33.192000+00:00,466.0
15693,2018-10-05 21:39:33.324000+00:00,497.0
15693,2018-10-05 21:39:33.456000+00:00,463.0
15693,2018-10-05 21:39:33.588000+00:00,434.0
15693,2018-10-05 21:39:33.720000+00:00,485.0
15693,2018-10-05 21:39:33.852000+00:00,493.0
15693,2018-10-05 21:39:33.984000+00:00,469.0
15693,2018-10-05 21:39:34.116000+00:00,468.0
15693,2018-10-05 21:39:34.248000+00:00,478.0
15693,2018-10-05 21:39:34.380000+00:00,503.0
15693,2018-10-05 21:39:34.512000+00:00,501.0
15693,2018-10-05 21:39:34.644000+00:00,473.0
15693,2018-10-05 21:39:34.776000+00:00,485.0
15693,2018-10-05 21:39:34.908000+00:00,505.0
15693,2018-10-05 21:39:35.040000+00:00,487.0
15693,2018-10-05 21:39:35.172000+00:00,502.0
15693,2018-10-05 21:39:35.304000+00:00,505.0
15693,2018-10-05 21:39:35.436000+00:00,514.0
15693,2018-10-05 21:39:35.568000+00:00,513.0
15693,2018-10-05 21:39:35.700000+00:00,507.0
15693,2018-10-05 21:39:35.832000+00:00,510.0
15693,2018-10-05 21:39:35.964000+00:00,524.0
15693,2018-10-05 21:39:36.096000+00:00,510.0
15693,2018-10-05 21:39:36.228000+00:00,533.0
15693,2018-10-05 21:39:36.360000+00:00,527.0
15693,2018-10-05 21:39:36.492000+00:00,519.0
15693,2018-10-05 21:39:36.624000+00:00,533.0
15693,2018-10-05 21:39:36.756000+00:00,510.0
15693,2018-10-05 21:39:36.888000+00:00,505.0
15693,2018-10-05 21:39:37.020000+00:00,490.0
15693,2018-10-05 21:39:37.152000+00:00,481.0
15693,2018-10-05 21:39:37.284000+00:00,517.0
15693,2018-10-05 21:39:37.416000+00:00,498.0
15693,2018-10-05 21:39:37.548000+00:00,500.0
15693,2018-10-05 21:39:37.680000+00:00,505.0
15693,2018-10-05 21:39:37.812000+00:00,492.0
15693,2018-10-05 21:39:37.944000+00:00,469.0
15693,2018-10-05 21:39:38.076000+00:00,472.0
15693,2018-10-05 21:39:38.208000+00:00,504.0
15693,2018-10-05 21:39:38.340000+00:00,510.0
15693,2018-10-05 21:39:38.472000+00:00,508.0
15693,2018-10-05 21:39:38.604000+00:00,551.0
15693,2018-10-05 21:39:38.736000+00:00,511.0
15693,2018-10-05 21:39:38.868000+00:00,521.0
15693,2018-10-05 21:39:39+00:00,521.0
15693,2018-10-05 21:39:39.132000+00:00,519.0
15693,2018-10-05 21:39:39.264000+00:00,460.0
15693,2018-10-05 21:39:39.396000+00:00,441.0
15693,2018-10-05 21:39:39.528000+00:00,469.0
15693,2018-10-05 21:39:39.660000+00:00,459.0
15693,2018-10-05 21:39:39.792000+00:00,469.0
15693,2018-10-05 21:39:39.924000+00:00,500.0
15693,2018-10-05 21:39:40.056000+00:00,470.0
15693,2018-10-05 21:39:40.188000+00:00,493.0
15693,2018-10-05 21:39:40.320000+00:00,524.0
15693,2018-10-05 21:39:40.452000+00:00,550.0
15693,2018-10-05 21:39:40.584000+00:00,548.0
15693,2018-10-05 21:39:40.716000+00:00,486.0
15693,2018-10-05 21:39:40.848000+00:00,500.0
15693,2018-10-05 21:39:40.980000+00:00,493.0
15693,2018-10-05 21:39:41.112000+00:00,478.0
15693,2018-10-05 21:39:41.244000+00:00,481.0
15693,2018-10-05 21:39:41.376000+00:00,479.0
15693,2018-10-05 21:39:41.508000+00:00,498.0
15693,2018-10-05 21:39:41.640000+00:00,527.0
15693,2018-10-05 21:39:41.772000+00:00,510.0
15693,2018-10-05 21:39:41.904000+00:00,513.0
15693,2018-10-05 21:39:42.036000+00:00,510.0
15693,2018-10-05 21:39:42.168000+00:00,498.0
15693,2018-10-05 21:39:42.300000+00:00,486.0
15693,2018-10-05 21:39:42.432000+00:00,494.0
15693,2018-10-05 21:39:42.564000+00:00,489.0
15693,2018-10-05 21:39:42.696000+00:00,505.0
15693,2018-10-05 21:39:42.828000+00:00,499.0
15693,2018-10-05 21:39:42.960000+00:00,491.0
15693,2018-10-05 21:39:43.092000+00:00,493.0
15693,2018-10-05 21:39:43.224000+00:00,494.0
15693,2018-10-05 21:39:43.356000+00:00,494.0
15693,2018-10-05 21:39:43.488000+00:00,508.0
15693,2018-10-05 21:39:43.620000+00:00,510.0
15693,2018-10-05 21:39:43.752000+00:00,510.0
15693,2018-10-05 21:39:43.884000+00:00,506.0
15693,2018-10-05 21:39:44.016000+00:00,518.0
15693,2018-10-05 21:39:44.148000+00:00,498.0
15693,2018-10-05 21:39:44.280000+00:00,487.0
15693,2018-10-05 21:39:44.412000+00:00,475.0
15693,2018-10-05 21:39:44.544000+00:00,483.0
15693,2018-10-05 21:39:44.676000+00:00,553.0
15693,2018-10-05 21:39:44.808000+00:00,492.0
15693,2018-10-05 21:39:44.940000+00:00,494.0
15693,2018-10-05 21:39:45.072000+00:00,512.0
15693,2018-10-05 21:39:45.204000+00:00,508.0
15693,2018-10-05 21:39:45.336000+00:00,507.0
15693,2018-10-05 21:39:45.468000+00:00,516.0
15693,2018-10-05 21:39:45.600000+00:00,520.0
15693,2018-10-05 21:39:45.732000+00:00,499.0
15693,2018-10-05 21:39:45.864000+00:00,493.0
15693,2018-10-05 21:39:45.996000+00:00,502.0
15693,2018-10-05 21:39:46.128000+00:00,511.0
15693,2018-10-05 21:39:46.260000+00:00,527.0
15693,2018-10-05 21:39:46.392000+00:00,505.0
15693,2018-10-05 21:39:46.524000+00:00,470.0
15693,2018-10-05 21:39:46.656000+00:00,500.0
15693,2018-10-05 21:39:46.788000+00:00,508.0
15693,2018-10-05 21:39:46.920000+00:00,471.0
15693,2018-10-05 21:39:47.052000+00:00,497.0
15693,2018-10-05 21:39:47.184000+00:00,508.0
15693,2018-10-05 21:39:47.316000+00:00,516.0
15693,2018-10-05 21:39:47.448000+00:00,528.0
15693,2018-10-05 21:39:47.580000+00:00,505.0
15693,2018-10-05 21:39:47.712000+00:00,486.0
15693,2018-10-05 21:39:47.844000+00:00,495.0
15693,2018-10-05 21:39:47.976000+00:00,494.0
15693,2018-10-05 21:39:48.108000+00:00,501.0
15693,2018-10-05 21:39:48.240000+00:00,519.0
15693,2018-10-05 21:39:48.372000+00:00,538.0
15693,2018-10-05 21:39:48.504000+00:00,520.0
15693,2018-10-05 21:39:48.636000+00:00,475.0
15693,2018-10-05 21:39:48.768000+00:00,476.0
15693,2018-10-05 21:39:48.900000+00:00,465.0
15693,2018-10-05 21:39:49.032000+00:00,475.0
15693,2018-10-05 21:39:49.164000+00:00,483.0
15693,2018-10-05 21:39:49.296000+00:00,505.0
15693,2018-10-05 21:39:49.428000+00:00,531.0
15693,2018-10-05 21:39:49.560000+00:00,528.0
15693,2018-10-05 21:39:49.692000+00:00,520.0
15693,2018-10-05 21:39:49.824000+00:00,520.0
15693,2018-10-05 21:39:49.956000+00:00,518.0
15693,2018-10-05 21:39:50.088000+00:00,500.0
15693,2018-10-05 21:39:50.220000+00:00,490.0
15693,2018-10-05 21:39:50.352000+00:00,500.0
15693,2018-10-05 21:39:50.484000+00:00,510.0
15693,2018-10-05 21:39:50.616000+00:00,533.0
15693,2018-10-05 21:39:50.748000+00:00,540.0
15693,2018-10-05 21:39:50.880000+00:00,516.0
15693,2018-10-05 21:39:51.012000+00:00,510.0
15693,2018-10-05 21:39:51.144000+00:00,526.0
15693,2018-10-05 21:39:51.276000+00:00,508.0
15693,2018-10-05 21:39:51.408000+00:00,461.0
15693,2018-10-05 21:39:51.540000+00:00,449.0
15693,2018-10-05 21:39:51.672000+00:00,466.0
15693,2018-10-05 21:39:51.804000+00:00,448.0
15693,2018-10-05 21:39:51.936000+00:00,464.0
15693,2018-10-05 21:39:52.068000+00:00,480.0
15693,2018-10-05 21:39:52.200000+00:00,507.0
15693,2018-10-05 21:39:52.332000+00:00,520.0
15693,2018-10-05 21:39:52.464000+00:00,510.0
15693,2018-10-05 21:39:52.596000+00:00,473.0
15693,2018-10-05 21:39:52.728000+00:00,447.0
15693,2018-10-05 21:39:52.860000+00:00,407.0
15693,2018-10-05 21:39:52.992000+00:00,440.0
15693,2018-10-05 21:39:53.124000+00:00,491.0
15693,2018-10-05 21:39:53.256000+00:00,534.0
15693,2018-10-05 21:39:53.388000+00:00,563.0
15693,2018-10-05 21:39:53.520000+00:00,538.0
15693,2018-10-05 21:39:53.652000+00:00,503.0
15693,2018-10-05 21:39:53.784000+00:00,466.0
15693,2018-10-05 21:39:53.916000+00:00,457.0
15693,2018-10-05 21:39:54.048000+00:00,413.0
15693,2018-10-05 21:39:54.180000+00:00,460.0
15693,2018-10-05 21:39:54.312000+00:00,519.0
15693,2018-10-05 21:39:54.444000+00:00,496.0
15693,2018-10-05 21:39:54.576000+00:00,507.0
15693,2018-10-05 21:39:54.708000+00:00,501.0
15693,2018-10-05 21:39:54.840000+00:00,493.0
15693,2018-10-05 21:39:54.972000+00:00,509.0
15693,2018-10-05 21:39:55.104000+00:00,495.0
15693,2018-10-05 21:39:55.236000+00:00,497.0
15693,2018-10-05 21:39:55.368000+00:00,493.0
15693,2018-10-05 21:39:55.500000+00:00,502.0
15693,2018-10-05 21:39:55.632000+00:00,506.0
15693,2018-10-05 21:39:55.764000+00:00,485.0
15693,2018-10-05 21:39:55.896000+00:00,476.0
15693,2018-10-05 21:39:56.028000+00:00,482.0
15693,2018-10-05 21:39:56.160000+00:00,484.0
15693,2018-10-05 21:39:56.292000+00:00,469.0
15693,2018-10-05 21:39:56.424000+00:00,463.0
15693,2018-10-05 21:39:56.556000+00:00,477.0
15693,2018-10-05 21:39:56.688000+00:00,494.0
15693,2018-10-05 21:39:56.820000+00:00,505.0
15693,2018-10-05 21:39:56.952000+00:00,536.0
15693,2018-10-05 21:39:57.084000+00:00,540.0
15693,2018-10-05 21:39:57.216000+00:00,519.0
15693,2018-10-05 21:39:57.348000+00:00,493.0
15693,2018-10-05 21:39:57.480000+00:00,491.0
15693,2018-10-05 21:39:57.612000+00:00,496.0
15693,2018-10-05 21:39:57.744000+00:00,499.0
15693,2018-10-05 21:39:57.876000+00:00,512.0
15693,2018-10-05 21:39:58.008000+00:00,505.0
15693,2018-10-05 21:39:58.140000+00:00,477.0
15693,2018-10-05 21:39:58.272000+00:00,511.0
15693,2018-10-05 21:39:58.404000+00:00,565.0
15693,2018-10-05 21:39:58.536000+00:00,519.0
15693,2018-10-05 21:39:58.668000+00:00,485.0
15693,2018-10-05 21:39:58.800000+00:00,485.0
15693,2018-10-05 21:39:58.932000+00:00,475.0
15693,2018-10-05 21:39:59.064000+00:00,500.0
15693,2018-10-05 21:39:59.196000+00:00,493.0
15693,2018-10-05 21:39:59.328000+00:00,503.0
15693,2018-10-05 21:39:59.460000+00:00,447.0
15693,2018-10-05 21:39:59.592000+00:00,520.0
15693,2018-10-05 21:39:59.724000+00:00,570.0
15693,2018-10-05 21:39:59.856000+00:00,519.0
15693,2018-10-05 21:39:59.988000+00:00,513.0
15693,2018-10-05 21:40:00.120000+00:00,513.0
15693,2018-10-05 21:40:00.252000+00:00,385.0
15693,2018-10-05 21:40:00.384000+00:00,363.0
15693,2018-10-05 21:40:00.516000+00:00,511.0
15693,2018-10-05 21:40:00.648000+00:00,520.0
15693,2018-10-05 21:40:00.780000+00:00,544.0
15693,2018-10-05 21:40:00.912000+00:00,525.0
15693,2018-10-05 21:40:01.044000+00:00,534.0
15693,2018-10-05 21:40:01.176000+00:00,517.0
15693,2018-10-05 21:40:01.308000+00:00,519.0
15693,2018-10-05 21:40:01.440000+00:00,540.0
15693,2018-10-05 21:40:01.572000+00:00,504.0
15693,2018-10-05 21:40:01.704000+00:00,489.0
15693,2018-10-05 21:40:01.836000+00:00,489.0
15693,2018-10-05 21:40:01.968000+00:00,497.0
15693,2018-10-05 21:40:02.100000+00:00,488.0
15693,2018-10-05 21:40:02.232000+00:00,446.0
15693,2018-10-05 21:40:02.364000+00:00,449.0
15693,2018-10-05 21:40:02.496000+00:00,476.0
15693,2018-10-05 21:40:02.628000+00:00,449.0
15693,2018-10-05 21:40:02.760000+00:00,418.0
15693,2018-10-05 21:40:02.892000+00:00,443.0
15693,2018-10-05 21:40:03.024000+00:00,476.0
15693,2018-10-05 21:40:03.156000+00:00,512.0
15693,2018-10-05 21:40:03.288000+00:00,544.0
15693,2018-10-05 21:40:03.420000+00:00,523.0
15693,2018-10-05 21:40:03.552000+00:00,510.0
15693,2018-10-05 21:40:03.684000+00:00,488.0
15693,2018-10-05 21:40:03.816000+00:00,484.0
15693,2018-10-05 21:40:03.948000+00:00,473.0
15693,2018-10-05 21:40:04.080000+00:00,512.0
15693,2018-10-05 21:40:04.212000+00:00,513.0
15693,2018-10-05 21:40:04.344000+00:00,488.0
15693,2018-10-05 21:40:04.476000+00:00,510.0
15693,2018-10-05 21:40:04.608000+00:00,505.0
15693,2018-10-05 21:40:04.740000+00:00,502.0
15693,2018-10-05 21:40:04.872000+00:00,485.0
15693,2018-10-05 21:40:05.004000+00:00,483.0
15693,2018-10-05 21:40:05.136000+00:00,475.0
15693,2018-10-05 21:40:05.268000+00:00,498.0
15693,2018-10-05 21:40:05.400000+00:00,483.0
