UTC,Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,Latitude,Longitude
2020-08-22T15:48:56.4650+00:00,431156,18,515,-23,31,3,28,-38,36,280,N/A,N/A
2020-08-22T15:48:56.7150+00:00,431406,74,519,-13,29,8,31,-45,41,283,N/A,N/A
2020-08-22T15:48:56.9150+00:00,431606,159,476,-25,67,-7,22,-44,48,292,N/A,N/A
2020-08-22T15:48:57.1150+00:00,431806,119,493,-69,74,-7,24,-39,41,291,N/A,N/A
2020-08-22T15:48:57.1820+00:00,431873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285491,-11725953
2020-08-22T15:48:57.3150+00:00,432006,137,488,-68,64,-4,30,-40,58,292,N/A,N/A
2020-08-22T15:48:57.5150+00:00,432206,138,488,-81,52,-1,22,-44,52,300,N/A,N/A
2020-08-22T15:48:57.7150+00:00,432406,139,484,-95,11,12,18,-43,55,307,N/A,N/A
2020-08-22T15:48:57.9150+00:00,432606,130,487,-70,-11,20,14,-32,52,300,N/A,N/A
2020-08-22T15:48:58.1150+00:00,432806,134,487,-59,16,10,17,-37,53,299,N/A,N/A
2020-08-22T15:48:58.3150+00:00,433006,137,486,-73,41,1,26,-42,50,300,N/A,N/A
2020-08-22T15:48:58.5150+00:00,433206,137,484,-87,40,2,23,-41,59,307,N/A,N/A
2020-08-22T15:48:58.7150+00:00,433406,141,485,-94,15,12,18,-50,58,314,N/A,N/A
2020-08-22T15:48:58.9150+00:00,433606,143,484,-86,-4,18,12,-34,50,314,N/A,N/A
2020-08-22T15:48:59.1140+00:00,433805,136,486,-76,7,12,16,-47,53,311,N/A,N/A
2020-08-22T15:48:59.3150+00:00,434006,140,484,-80,24,7,22,-36,38,302,N/A,N/A
2020-08-22T15:48:59.5150+00:00,434206,139,484,-83,26,6,18,-35,49,313,N/A,N/A
2020-08-22T15:48:59.7140+00:00,434405,139,484,-90,13,12,14,-36,56,312,N/A,N/A
2020-08-22T15:48:59.9150+00:00,434606,140,485,-83,3,13,17,-39,57,307,N/A,N/A
2020-08-22T15:49:00.1150+00:00,434806,138,485,-78,10,11,14,-38,54,306,N/A,N/A
2020-08-22T15:49:00.3150+00:00,435006,138,485,-80,19,9,13,-46,58,310,N/A,N/A
2020-08-22T15:49:00.5150+00:00,435206,137,485,-83,9,13,15,-38,62,298,N/A,N/A
2020-08-22T15:49:00.7140+00:00,435405,137,486,-77,11,11,18,-47,45,307,N/A,N/A
2020-08-22T15:49:00.9150+00:00,435606,138,488,-76,15,11,14,-45,41,299,N/A,N/A
2020-08-22T15:49:01.1150+00:00,435806,136,486,-77,17,7,14,-42,50,300,N/A,N/A
2020-08-22T15:49:01.3140+00:00,436005,136,485,-80,17,10,18,-33,63,295,N/A,N/A
2020-08-22T15:49:01.5150+00:00,436206,136,487,-78,16,10,18,-41,51,305,N/A,N/A
2020-08-22T15:49:01.7140+00:00,436405,136,486,-77,12,13,16,-40,50,300,N/A,N/A
2020-08-22T15:49:01.9140+00:00,436605,135,487,-76,15,11,15,-32,58,306,N/A,N/A
2020-08-22T15:49:02.1150+00:00,436806,136,485,-76,18,9,18,-47,53,299,N/A,N/A
2020-08-22T15:49:02.3150+00:00,437006,137,487,-78,19,10,18,-40,54,298,N/A,N/A
2020-08-22T15:49:02.5150+00:00,437206,136,486,-79,15,11,16,-42,60,288,N/A,N/A
2020-08-22T15:49:02.6520+00:00,437343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285491,-11725953
2020-08-22T15:49:02.7150+00:00,437406,136,486,-78,14,11,16,-37,41,297,N/A,N/A
2020-08-22T15:49:02.9140+00:00,437605,136,486,-79,17,10,19,-46,62,304,N/A,N/A
2020-08-22T15:49:03.1150+00:00,437806,137,486,-80,18,10,16,-42,48,308,N/A,N/A
2020-08-22T15:49:03.3140+00:00,438005,136,487,-79,16,11,16,-48,42,300,N/A,N/A
2020-08-22T15:49:03.5150+00:00,438206,136,487,-81,14,11,19,-43,47,309,N/A,N/A
2020-08-22T15:49:03.7150+00:00,438406,136,485,-80,17,11,17,-34,46,308,N/A,N/A
2020-08-22T15:49:03.9140+00:00,438605,135,485,-79,18,10,17,-44,60,302,N/A,N/A
2020-08-22T15:49:04.1150+00:00,438806,136,486,-82,15,11,17,-43,59,305,N/A,N/A
2020-08-22T15:49:04.3150+00:00,439006,135,486,-79,14,11,18,-42,46,292,N/A,N/A
2020-08-22T15:49:04.5140+00:00,439205,137,486,-79,16,11,15,-39,61,301,N/A,N/A
2020-08-22T15:49:04.7150+00:00,439406,135,486,-80,16,10,17,-43,49,305,N/A,N/A
2020-08-22T15:49:04.9150+00:00,439606,136,486,-81,15,10,19,-36,60,298,N/A,N/A
2020-08-22T15:49:05.1150+00:00,439806,136,487,-79,16,10,16,-42,62,298,N/A,N/A
2020-08-22T15:49:05.3150+00:00,440006,135,486,-79,17,11,17,-36,50,310,N/A,N/A
2020-08-22T15:49:05.5140+00:00,440205,137,486,-78,15,11,18,-37,49,311,N/A,N/A
2020-08-22T15:49:05.7150+00:00,440406,137,486,-80,15,10,17,-47,51,315,N/A,N/A
2020-08-22T15:49:05.9150+00:00,440606,136,487,-80,17,10,16,-37,51,309,N/A,N/A
2020-08-22T15:49:06.1140+00:00,440805,135,485,-79,17,11,17,-49,57,301,N/A,N/A
2020-08-22T15:49:06.3150+00:00,441006,137,486,-81,19,10,19,-41,57,303,N/A,N/A
2020-08-22T15:49:06.5140+00:00,441205,136,487,-82,16,11,17,-33,49,307,N/A,N/A
2020-08-22T15:49:06.7150+00:00,441406,136,485,-79,16,10,18,-36,46,304,N/A,N/A
2020-08-22T15:49:06.9150+00:00,441606,135,486,-80,22,6,21,-36,56,302,N/A,N/A
2020-08-22T15:49:07.1140+00:00,441805,136,485,-85,29,6,26,-43,53,307,N/A,N/A
2020-08-22T15:49:07.3150+00:00,442006,143,485,-92,22,8,23,-40,54,316,N/A,N/A
2020-08-22T15:49:07.5150+00:00,442206,142,483,-90,8,13,12,-49,57,313,N/A,N/A
2020-08-22T15:49:07.6550+00:00,442346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285491,-11725953
2020-08-22T15:49:07.7140+00:00,442405,136,485,-83,-1,11,11,-49,49,303,N/A,N/A
2020-08-22T15:49:07.9150+00:00,442606,137,485,-78,7,7,21,-43,61,309,N/A,N/A
2020-08-22T15:49:08.1150+00:00,442806,141,485,-79,21,-1,19,-48,50,306,N/A,N/A
2020-08-22T15:49:08.3140+00:00,443005,137,480,-118,21,-15,15,-29,63,291,N/A,N/A
2020-08-22T15:49:08.5150+00:00,443206,129,480,-91,-13,-24,27,-33,49,297,N/A,N/A
2020-08-22T15:49:08.7140+00:00,443405,135,481,-67,-11,-28,40,-46,42,308,N/A,N/A
2020-08-22T15:49:08.9150+00:00,443606,143,487,-64,29,-40,35,-27,45,295,N/A,N/A
2020-08-22T15:49:09.1150+00:00,443806,144,481,-93,46,-40,30,-28,56,300,N/A,N/A
2020-08-22T15:49:09.3150+00:00,444006,143,479,-114,37,-41,40,-22,56,298,N/A,N/A
2020-08-22T15:49:09.5150+00:00,444206,150,478,-111,-1,-33,46,-25,57,299,N/A,N/A
2020-08-22T15:49:09.7150+00:00,444406,159,478,-105,-33,-26,20,-37,57,309,N/A,N/A
2020-08-22T15:49:09.9150+00:00,444606,149,481,-90,-32,-34,-3,-22,44,296,N/A,N/A
2020-08-22T15:49:10.1150+00:00,444806,136,484,-95,-30,-40,16,-14,54,296,N/A,N/A
2020-08-22T15:49:10.3140+00:00,445005,142,484,-66,-13,-48,44,-17,43,293,N/A,N/A
2020-08-22T15:49:10.5150+00:00,445206,144,481,-82,-8,-37,21,-9,43,303,N/A,N/A
2020-08-22T15:49:10.7150+00:00,445406,123,489,-71,-47,8,12,-15,31,293,N/A,N/A
2020-08-22T15:49:10.9140+00:00,445605,145,484,7,-75,43,26,-10,34,280,N/A,N/A
2020-08-22T15:49:11.1150+00:00,445806,120,495,-7,-44,27,20,-20,28,274,N/A,N/A
2020-08-22T15:49:11.3150+00:00,446006,126,491,6,51,-25,15,-13,23,271,N/A,N/A
2020-08-22T15:49:11.5150+00:00,446206,145,489,-32,121,-54,29,-22,32,286,N/A,N/A
2020-08-22T15:49:11.7150+00:00,446406,159,469,-141,179,-67,51,-6,36,286,N/A,N/A
2020-08-22T15:49:11.9140+00:00,446605,127,489,-102,59,-6,54,-13,55,301,N/A,N/A
2020-08-22T15:49:12.1150+00:00,446806,191,467,-132,-80,69,0,-14,36,300,N/A,N/A
2020-08-22T15:49:12.3650+00:00,447056,174,457,-113,-56,53,-69,-11,31,291,N/A,N/A
2020-08-22T15:49:12.5650+00:00,447256,112,493,-63,-2,11,12,-6,40,278,N/A,N/A
2020-08-22T15:49:12.6540+00:00,447345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285491,-11725953
2020-08-22T15:49:12.7640+00:00,447455,143,487,-50,21,6,67,-12,34,284,N/A,N/A
2020-08-22T15:49:12.9640+00:00,447655,163,480,-80,23,-1,1,-7,43,283,N/A,N/A
2020-08-22T15:49:13.1640+00:00,447855,116,487,-73,10,-5,-11,-14,30,278,N/A,N/A
2020-08-22T15:49:13.3650+00:00,448056,125,497,-51,-17,18,51,1,33,287,N/A,N/A
2020-08-22T15:49:13.5650+00:00,448256,152,487,-48,24,-10,49,-16,22,286,N/A,N/A
2020-08-22T15:49:13.7650+00:00,448456,150,492,-50,39,-8,14,-3,33,281,N/A,N/A
2020-08-22T15:49:13.9650+00:00,448656,129,470,-64,68,-15,41,-11,37,279,N/A,N/A
2020-08-22T15:49:14.1640+00:00,448855,152,475,-90,103,-12,55,-10,32,292,N/A,N/A
2020-08-22T15:49:14.3640+00:00,449055,140,475,-101,111,-13,36,-13,49,307,N/A,N/A
2020-08-22T15:49:14.5650+00:00,449256,158,471,-126,89,-11,36,-9,57,311,N/A,N/A
2020-08-22T15:49:14.7650+00:00,449456,165,472,-126,58,13,41,-12,42,310,N/A,N/A
2020-08-22T15:49:14.9640+00:00,449655,182,469,-136,32,33,11,-15,57,309,N/A,N/A
2020-08-22T15:49:15.1640+00:00,449855,172,460,-143,11,55,-28,-22,66,308,N/A,N/A
2020-08-22T15:49:15.3650+00:00,450056,160,465,-128,-4,72,-28,-19,51,309,N/A,N/A
2020-08-22T15:49:15.5640+00:00,450255,150,462,-134,-18,72,-13,-10,52,314,N/A,N/A
2020-08-22T15:49:15.7650+00:00,450456,149,458,-116,-18,69,-8,-24,54,310,N/A,N/A
2020-08-22T15:49:15.9650+00:00,450656,154,479,-104,-6,59,-5,-9,55,299,N/A,N/A
2020-08-22T15:49:16.1640+00:00,450855,150,477,-97,1,51,8,-30,54,304,N/A,N/A
2020-08-22T15:49:16.3650+00:00,451056,150,480,-98,18,33,7,-38,52,300,N/A,N/A
2020-08-22T15:49:16.5640+00:00,451255,142,475,-103,12,24,15,-24,48,302,N/A,N/A
2020-08-22T15:49:16.7650+00:00,451456,147,476,-94,-3,22,22,-23,43,307,N/A,N/A
2020-08-22T15:49:16.9650+00:00,451656,144,485,-72,15,11,21,-24,54,290,N/A,N/A
2020-08-22T15:49:17.1640+00:00,451855,154,492,-84,49,-1,27,-33,57,301,N/A,N/A
2020-08-22T15:49:17.3650+00:00,452056,147,480,-87,60,0,22,-35,61,299,N/A,N/A
2020-08-22T15:49:17.5650+00:00,452256,154,471,-113,38,16,7,-22,50,304,N/A,N/A
2020-08-22T15:49:17.6620+00:00,452353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285491,-11725953
2020-08-22T15:49:17.7640+00:00,452455,145,475,-114,-21,51,-1,-17,53,301,N/A,N/A
2020-08-22T15:49:17.9650+00:00,452656,145,481,-91,-52,69,-10,-26,56,294,N/A,N/A
2020-08-22T15:49:18.1640+00:00,452855,147,485,-86,-42,70,-11,-27,43,291,N/A,N/A
2020-08-22T15:49:18.3650+00:00,453056,136,489,-52,-10,58,14,-31,49,283,N/A,N/A
2020-08-22T15:49:18.5650+00:00,453256,145,490,-47,20,46,20,-35,37,291,N/A,N/A
2020-08-22T15:49:18.7650+00:00,453456,146,489,-54,27,44,4,-35,39,287,N/A,N/A
2020-08-22T15:49:18.9650+00:00,453656,140,491,-53,30,44,11,-35,41,291,N/A,N/A
2020-08-22T15:49:19.1640+00:00,453855,144,487,-54,36,40,17,-40,46,292,N/A,N/A
2020-08-22T15:49:19.3650+00:00,454056,148,483,-57,23,42,8,-50,40,286,N/A,N/A
2020-08-22T15:49:19.5650+00:00,454256,143,486,-56,-4,57,5,-35,41,291,N/A,N/A
2020-08-22T15:49:19.7650+00:00,454456,140,488,-48,16,49,14,-49,45,289,N/A,N/A
2020-08-22T15:49:19.9650+00:00,454656,145,489,-46,31,44,19,-50,36,288,N/A,N/A
2020-08-22T15:49:20.1640+00:00,454855,147,489,-51,21,49,10,-48,36,298,N/A,N/A
2020-08-22T15:49:20.3640+00:00,455055,143,488,-52,8,51,5,-51,49,293,N/A,N/A
2020-08-22T15:49:20.5650+00:00,455256,141,490,-44,0,50,14,-56,44,292,N/A,N/A
2020-08-22T15:49:20.7640+00:00,455455,144,499,-56,13,37,14,-56,36,284,N/A,N/A
2020-08-22T15:49:20.9640+00:00,455655,137,497,-70,93,-15,10,-55,41,291,N/A,N/A
2020-08-22T15:49:21.1640+00:00,455855,117,493,-78,91,-33,39,-51,59,313,N/A,N/A
2020-08-22T15:49:21.3650+00:00,456056,131,484,-101,10,-21,42,-57,53,301,N/A,N/A
2020-08-22T15:49:21.5650+00:00,456256,148,486,-73,-40,-22,13,-55,55,299,N/A,N/A
2020-08-22T15:49:21.7650+00:00,456456,137,491,-39,-46,-30,6,-48,46,294,N/A,N/A
2020-08-22T15:49:21.9650+00:00,456656,132,491,-41,-24,-39,27,-41,39,293,N/A,N/A
2020-08-22T15:49:22.1650+00:00,456856,141,493,-34,-21,-26,21,-51,39,295,N/A,N/A
2020-08-22T15:49:22.3650+00:00,457056,144,488,-22,-26,-15,11,-37,29,285,N/A,N/A
2020-08-22T15:49:22.5650+00:00,457256,134,491,-26,-10,-18,15,-44,34,286,N/A,N/A
2020-08-22T15:49:22.6630+00:00,457354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285492,-11725953
2020-08-22T15:49:22.7650+00:00,457456,135,494,-30,9,-24,20,-40,42,278,N/A,N/A
2020-08-22T15:49:22.9640+00:00,457655,133,487,-33,16,-26,15,-27,37,285,N/A,N/A
2020-08-22T15:49:23.1640+00:00,457855,143,490,-27,13,-24,22,-30,40,280,N/A,N/A
2020-08-22T15:49:23.3650+00:00,458056,138,493,-33,20,-25,25,-36,32,282,N/A,N/A
2020-08-22T15:49:23.5640+00:00,458255,134,490,-33,22,-22,18,-24,24,284,N/A,N/A
2020-08-22T15:49:23.7650+00:00,458456,124,499,-37,19,-19,17,-36,34,288,N/A,N/A
2020-08-22T15:49:23.9640+00:00,458655,118,498,-44,3,-11,17,-23,31,289,N/A,N/A
2020-08-22T15:49:24.1640+00:00,458855,119,496,-35,-6,-1,19,-23,37,271,N/A,N/A
2020-08-22T15:49:24.3650+00:00,459056,137,493,-33,12,-7,31,-31,29,285,N/A,N/A
2020-08-22T15:49:24.5650+00:00,459256,141,493,-34,21,-8,20,-25,21,283,N/A,N/A
2020-08-22T15:49:24.7650+00:00,459456,131,493,-41,25,-8,13,-20,36,282,N/A,N/A
2020-08-22T15:49:24.9650+00:00,459656,135,492,-43,25,-9,29,-25,43,263,N/A,N/A
2020-08-22T15:49:25.1640+00:00,459855,140,490,-51,24,-5,29,-17,35,285,N/A,N/A
2020-08-22T15:49:25.3650+00:00,460056,141,489,-52,25,-3,17,-22,36,286,N/A,N/A
2020-08-22T15:49:25.5650+00:00,460256,136,488,-52,16,1,21,-21,43,281,N/A,N/A
2020-08-22T15:49:25.7650+00:00,460456,141,489,-51,6,9,27,-20,32,280,N/A,N/A
2020-08-22T15:49:25.9650+00:00,460656,144,490,-50,15,7,20,-17,45,267,N/A,N/A
2020-08-22T15:49:26.1640+00:00,460855,143,490,-57,15,6,14,-18,34,288,N/A,N/A
2020-08-22T15:49:26.3650+00:00,461056,145,489,-51,-7,9,23,-17,31,289,N/A,N/A
2020-08-22T15:49:26.5650+00:00,461256,139,495,-41,-24,12,18,-25,31,273,N/A,N/A
2020-08-22T15:49:26.7640+00:00,461455,141,489,-39,-28,20,2,-17,33,273,N/A,N/A
2020-08-22T15:49:26.9650+00:00,461656,129,488,-37,9,5,13,-9,35,275,N/A,N/A
2020-08-22T15:49:27.1640+00:00,461855,144,492,-32,-67,63,22,-16,22,270,N/A,N/A
2020-08-22T15:49:27.3650+00:00,462056,129,496,6,-40,60,9,-25,23,255,N/A,N/A
2020-08-22T15:49:27.5650+00:00,462256,151,497,37,-22,81,-4,-32,18,258,N/A,N/A
2020-08-22T15:49:27.6640+00:00,462355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285491,-11725953
2020-08-22T15:49:27.7640+00:00,462455,129,494,46,31,69,16,-33,11,255,N/A,N/A
2020-08-22T15:49:27.9650+00:00,462656,125,498,43,49,25,31,-19,23,259,N/A,N/A
2020-08-22T15:49:28.1640+00:00,462855,141,497,-24,-1,34,15,-30,20,246,N/A,N/A
2020-08-22T15:49:28.3640+00:00,463055,138,495,1,-14,26,10,-23,15,257,N/A,N/A
2020-08-22T15:49:28.5650+00:00,463256,132,493,38,-42,52,23,-38,14,242,N/A,N/A
2020-08-22T15:49:28.7650+00:00,463456,133,491,74,16,47,33,-36,16,256,N/A,N/A
2020-08-22T15:49:28.9650+00:00,463656,144,486,37,73,43,26,-52,14,246,N/A,N/A
2020-08-22T15:49:29.1650+00:00,463856,151,478,41,85,41,32,-38,14,260,N/A,N/A
2020-08-22T15:49:29.3640+00:00,464055,146,479,54,120,42,53,-44,20,266,N/A,N/A
2020-08-22T15:49:29.5650+00:00,464256,144,483,18,180,24,49,-59,29,275,N/A,N/A
2020-08-22T15:49:29.7650+00:00,464456,154,477,-91,198,10,33,-58,36,294,N/A,N/A
2020-08-22T15:49:29.9650+00:00,464656,131,484,-109,97,15,39,-53,59,311,N/A,N/A
2020-08-22T15:49:30.1650+00:00,464856,160,475,-125,-28,52,21,-59,65,309,N/A,N/A
2020-08-22T15:49:30.3650+00:00,465056,163,485,-64,-40,27,-22,-49,47,289,N/A,N/A
2020-08-22T15:49:30.5650+00:00,465256,153,512,19,-87,54,-27,-59,51,285,N/A,N/A
2020-08-22T15:49:30.7650+00:00,465456,149,525,-7,-47,21,24,-61,47,279,N/A,N/A
2020-08-22T15:49:30.9650+00:00,465656,186,491,23,15,-8,22,-55,35,281,N/A,N/A
2020-08-22T15:49:31.1640+00:00,465855,184,489,-33,73,-49,0,-57,39,295,N/A,N/A
2020-08-22T15:49:31.3650+00:00,466056,152,488,-62,43,-33,12,-44,40,288,N/A,N/A
2020-08-22T15:49:31.5640+00:00,466255,140,484,-51,42,-38,29,-52,40,288,N/A,N/A
2020-08-22T15:49:31.7650+00:00,466456,160,473,-51,30,-30,20,-47,51,293,N/A,N/A
2020-08-22T15:49:31.9650+00:00,466656,140,480,-134,59,-28,24,-38,56,304,N/A,N/A
2020-08-22T15:49:32.1640+00:00,466855,129,472,-117,21,-2,29,-48,40,304,N/A,N/A
2020-08-22T15:49:32.3650+00:00,467056,168,453,-106,-30,21,27,-37,53,303,N/A,N/A
2020-08-22T15:49:32.5650+00:00,467256,132,471,-42,-63,65,-10,-41,43,303,N/A,N/A
2020-08-22T15:49:32.6640+00:00,467355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285491,-11725953
2020-08-22T15:49:32.7650+00:00,467456,164,492,-70,13,20,-9,-45,35,287,N/A,N/A
2020-08-22T15:49:32.9650+00:00,467656,174,492,-27,-26,92,10,-47,33,289,N/A,N/A
2020-08-22T15:49:33.1640+00:00,467855,126,489,-3,31,85,-10,-51,41,279,N/A,N/A
2020-08-22T15:49:33.3650+00:00,468056,164,490,-49,75,75,30,-50,40,282,N/A,N/A
2020-08-22T15:49:33.5640+00:00,468255,132,492,-29,86,34,34,-61,45,287,N/A,N/A
2020-08-22T15:49:33.7640+00:00,468455,148,488,-88,45,19,-9,-63,59,295,N/A,N/A
2020-08-22T15:49:33.9650+00:00,468656,148,488,-84,-24,25,-16,-70,50,292,N/A,N/A
2020-08-22T15:49:34.1640+00:00,468855,124,486,-48,-39,20,5,-66,38,286,N/A,N/A
2020-08-22T15:49:34.3650+00:00,469056,125,493,-19,19,-5,29,-56,34,290,N/A,N/A
2020-08-22T15:49:34.5650+00:00,469256,137,490,-26,38,-5,21,-58,40,282,N/A,N/A
2020-08-22T15:49:34.7650+00:00,469456,135,491,-33,8,21,7,-63,39,295,N/A,N/A
2020-08-22T15:49:34.9650+00:00,469656,132,493,-27,9,24,14,-52,48,292,N/A,N/A
2020-08-22T15:49:35.1640+00:00,469855,133,493,-39,35,8,23,-70,54,280,N/A,N/A
2020-08-22T15:49:35.3650+00:00,470056,134,490,-49,19,10,12,-44,42,282,N/A,N/A
2020-08-22T15:49:35.5650+00:00,470256,131,489,-42,-3,16,13,-53,47,289,N/A,N/A
2020-08-22T15:49:35.7650+00:00,470456,136,491,-36,7,13,26,-42,38,290,N/A,N/A
2020-08-22T15:49:35.9650+00:00,470656,144,491,-37,16,7,23,-55,37,291,N/A,N/A
2020-08-22T15:49:36.1650+00:00,470856,159,487,-27,19,3,22,-50,52,290,N/A,N/A
2020-08-22T15:49:36.3650+00:00,471056,114,497,-31,30,-1,7,-64,48,294,N/A,N/A
2020-08-22T15:49:36.5650+00:00,471256,96,496,-4,18,21,-3,-57,53,277,N/A,N/A
2020-08-22T15:49:36.7640+00:00,471455,131,499,-29,17,17,37,-60,34,286,N/A,N/A
2020-08-22T15:49:36.9640+00:00,471655,142,483,-58,2,20,14,-57,53,287,N/A,N/A
2020-08-22T15:49:37.1650+00:00,471856,141,487,-44,28,9,-4,-57,45,279,N/A,N/A
2020-08-22T15:49:37.3640+00:00,472055,134,494,-60,45,-1,28,-49,41,291,N/A,N/A
2020-08-22T15:49:37.5650+00:00,472256,194,511,4,-36,23,40,-55,47,295,N/A,N/A
2020-08-22T15:49:37.6650+00:00,472356,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285492,-11725953
2020-08-22T15:49:37.7650+00:00,472456,149,481,12,-48,31,-11,-59,43,279,N/A,N/A
2020-08-22T15:49:37.9640+00:00,472655,108,485,26,7,13,0,-55,31,285,N/A,N/A
2020-08-22T15:49:38.1650+00:00,472856,123,494,16,40,-2,40,-62,34,280,N/A,N/A
2020-08-22T15:49:38.3640+00:00,473055,139,496,-34,-17,17,23,-65,35,275,N/A,N/A
2020-08-22T15:49:38.5650+00:00,473256,121,505,-31,-65,39,-13,-57,35,273,N/A,N/A
2020-08-22T15:49:38.7650+00:00,473456,126,491,48,-28,25,8,-58,22,270,N/A,N/A
2020-08-22T15:49:38.9650+00:00,473656,167,480,20,19,3,35,-63,23,269,N/A,N/A
2020-08-22T15:49:39.1650+00:00,473856,96,486,87,23,4,10,-63,29,271,N/A,N/A
2020-08-22T15:49:39.3650+00:00,474056,147,517,18,20,8,3,-52,28,264,N/A,N/A
2020-08-22T15:49:39.5650+00:00,474256,118,498,53,-32,26,23,-57,25,263,N/A,N/A
2020-08-22T15:49:39.7650+00:00,474456,142,502,43,-52,43,20,-53,23,253,N/A,N/A
2020-08-22T15:49:39.9640+00:00,474655,115,493,85,39,1,2,-63,25,243,N/A,N/A
2020-08-22T15:49:40.1640+00:00,474855,109,497,45,92,-16,12,-58,32,258,N/A,N/A
2020-08-22T15:49:40.3650+00:00,475056,121,501,-7,-14,21,28,-59,31,259,N/A,N/A
2020-08-22T15:49:40.5640+00:00,475255,126,492,32,-52,39,14,-59,25,257,N/A,N/A
2020-08-22T15:49:40.7650+00:00,475456,127,498,46,33,4,5,-57,19,269,N/A,N/A
2020-08-22T15:49:40.9650+00:00,475656,119,498,32,67,-9,29,-67,29,267,N/A,N/A
2020-08-22T15:49:41.1640+00:00,475855,134,493,4,10,11,26,-52,36,258,N/A,N/A
2020-08-22T15:49:41.3650+00:00,476056,107,502,29,-21,25,0,-52,26,262,N/A,N/A
2020-08-22T15:49:41.5640+00:00,476255,108,491,15,20,3,14,-58,24,264,N/A,N/A
2020-08-22T15:49:41.7640+00:00,476455,141,497,49,-8,23,30,-47,31,263,N/A,N/A
2020-08-22T15:49:41.9650+00:00,476656,133,495,39,33,3,14,-65,25,257,N/A,N/A
2020-08-22T15:49:42.1640+00:00,476855,124,498,21,48,-1,10,-61,27,269,N/A,N/A
2020-08-22T15:49:42.3650+00:00,477056,123,496,9,6,15,25,-57,25,267,N/A,N/A
2020-08-22T15:49:42.5650+00:00,477256,129,493,40,-7,18,17,-60,32,260,N/A,N/A
2020-08-22T15:49:42.6670+00:00,477358,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285492,-11725953
2020-08-22T15:49:42.7640+00:00,477455,120,497,42,28,6,6,-60,28,248,N/A,N/A
2020-08-22T15:49:42.9650+00:00,477656,114,497,20,41,1,24,-60,34,256,N/A,N/A
2020-08-22T15:49:43.1640+00:00,477855,127,496,15,4,16,27,-59,27,259,N/A,N/A
2020-08-22T15:49:43.3650+00:00,478056,128,497,36,0,17,7,-62,20,266,N/A,N/A
2020-08-22T15:49:43.5650+00:00,478256,117,499,34,26,7,11,-61,21,259,N/A,N/A
2020-08-22T15:49:43.7640+00:00,478455,114,499,20,28,6,28,-49,37,263,N/A,N/A
2020-08-22T15:49:43.9650+00:00,478656,134,495,17,10,13,17,-60,20,264,N/A,N/A
2020-08-22T15:49:44.1640+00:00,478855,122,497,23,7,14,4,-61,31,251,N/A,N/A
2020-08-22T15:49:44.3640+00:00,479055,118,498,34,19,9,21,-59,31,267,N/A,N/A
2020-08-22T15:49:44.5650+00:00,479256,122,496,19,20,9,27,-62,14,264,N/A,N/A
2020-08-22T15:49:44.7640+00:00,479455,124,494,22,11,13,11,-63,33,251,N/A,N/A
2020-08-22T15:49:44.9640+00:00,479655,119,497,28,6,15,14,-53,35,259,N/A,N/A
2020-08-22T15:49:45.1650+00:00,479856,118,493,33,11,12,31,-60,24,266,N/A,N/A
2020-08-22T15:49:45.3640+00:00,480055,131,496,35,8,13,18,-53,25,255,N/A,N/A
2020-08-22T15:49:45.5650+00:00,480256,123,496,32,17,9,8,-62,20,268,N/A,N/A
2020-08-22T15:49:45.7650+00:00,480456,124,500,26,28,5,29,-67,25,259,N/A,N/A
2020-08-22T15:49:45.9640+00:00,480655,129,493,26,13,11,24,-59,27,277,N/A,N/A
2020-08-22T15:49:46.1640+00:00,480855,130,498,27,-3,18,4,-53,21,267,N/A,N/A
2020-08-22T15:49:46.3640+00:00,481055,121,495,47,8,12,14,-48,20,254,N/A,N/A
2020-08-22T15:49:46.5640+00:00,481255,126,496,36,23,6,27,-63,29,267,N/A,N/A
2020-08-22T15:49:46.7650+00:00,481456,127,497,31,18,10,13,-61,7,261,N/A,N/A
2020-08-22T15:49:46.9640+00:00,481655,122,498,31,10,12,10,-67,19,261,N/A,N/A
2020-08-22T15:49:47.1650+00:00,481856,124,500,36,18,9,22,-60,30,260,N/A,N/A
2020-08-22T15:49:47.3650+00:00,482056,123,494,29,24,6,23,-62,20,262,N/A,N/A
2020-08-22T15:49:47.5650+00:00,482256,118,500,22,14,12,10,-51,29,269,N/A,N/A
2020-08-22T15:49:47.6710+00:00,482362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285492,-11725953
